feature	r2_score	cell_count_coef	Null_coef	WT_coef
Cytoplasm_AreaShape_Area	0.009959185135348991	-0.002564526574838002	-0.032248584718892775	0.032248584718892775
Cytoplasm_AreaShape_BoundingBoxArea	0.008480326478077171	-0.0021553506696390867	-0.02996598654641995	0.02996598654641995
Cytoplasm_AreaShape_BoundingBoxMaximum_X	0.0003094189860209928	-0.0006816133322681332	0.001698541305687458	-0.001698541305687458
Cytoplasm_AreaShape_BoundingBoxMaximum_Y	0.0010735740441609742	-0.0014779333142800081	0.04628546806785164	-0.04628546806785164
Cytoplasm_AreaShape_BoundingBoxMinimum_X	1.066411314010196e-05	-0.0001417986143274815	0.004671112872301603	-0.004671112872301603
Cytoplasm_AreaShape_BoundingBoxMinimum_Y	0.00218001805994672	-0.0005971773320890611	0.05794070995594999	-0.05794070995594999
Cytoplasm_AreaShape_Center_X	0.00011544469599045204	-0.0004515377062438408	0.0025883257838212317	-0.0025883257838212317
Cytoplasm_AreaShape_Center_Y	0.0013545247512397607	-0.001004203699058234	0.052076204039977037	-0.052076204039977037
Cytoplasm_AreaShape_Compactness	0.01708530797660468	0.0017941263663790615	-0.15396130355446613	0.15396130355446613
Cytoplasm_AreaShape_ConvexArea	0.010490863640353565	-0.002116189269581267	-0.042427894268208685	0.042427894268208685
Cytoplasm_AreaShape_Eccentricity	0.0002517161838285764	-0.0008077371472506828	0.019277015850438013	-0.019277015850438013
Cytoplasm_AreaShape_EquivalentDiameter	0.009222482106995833	-0.00282412242797264	-0.02150940388866456	0.02150940388866456
Cytoplasm_AreaShape_EulerNumber	0.0002890313368061337	-0.000874877751300427	0.019802804678336262	-0.019802804678336262
Cytoplasm_AreaShape_Extent	0.0007705677721170368	0.00042205278937090996	0.017664129439097277	-0.017664129439097277
Cytoplasm_AreaShape_FormFactor	0.018861377668126567	-0.0018376238148075303	0.16775919709047724	-0.16775919709047724
Cytoplasm_AreaShape_MajorAxisLength	0.004520871125873627	-0.002534327508834784	0.010448717802850744	-0.010448717802850744
Cytoplasm_AreaShape_MaxFeretDiameter	0.008226040632474008	-0.0023346488563020093	-0.02781025253155326	0.02781025253155326
Cytoplasm_AreaShape_MaximumRadius	0.005457488434688185	-0.003113473818821566	0.022674931066213808	-0.022674931066213808
Cytoplasm_AreaShape_MeanRadius	0.004696097100150842	-0.003377408398431208	0.053733017227924534	-0.05373301722792454
Cytoplasm_AreaShape_MedianRadius	0.004335820724144401	-0.0033300458054817423	0.06444711005109949	-0.06444711005109949
Cytoplasm_AreaShape_MinFeretDiameter	0.004859574778750986	-0.001382141704704892	-0.034144751628681747	0.034144751628681747
Cytoplasm_AreaShape_MinorAxisLength	0.004128917475688887	-0.0010469218479698525	-0.037819474768898347	0.037819474768898347
Cytoplasm_AreaShape_Orientation	0.0013841802857770258	0.0009897682513452363	0.012383323132987414	-0.012383323132987414
Cytoplasm_AreaShape_Perimeter	0.018614142855789884	-0.0008093072836421764	-0.11403241314522836	0.11403241314522836
Cytoplasm_AreaShape_Solidity	0.0014745194312382193	-0.0005278626061823747	0.04611874862565224	-0.04611874862565224
Cytoplasm_AreaShape_Zernike_0_0	0.0011553060638165302	0.00042570004452934017	0.024449338617279347	-0.024449338617279347
Cytoplasm_AreaShape_Zernike_1_1	0.0024506695992505545	-0.00014856240520233586	0.053079068248776534	-0.05307906824877654
Cytoplasm_AreaShape_Zernike_2_0	0.0020504861166380506	0.00035178619073999756	-0.0512311357399136	0.0512311357399136
Cytoplasm_AreaShape_Zernike_2_2	0.007688361828801282	-0.00043284972467247883	0.09602107194152212	-0.09602107194152212
Cytoplasm_AreaShape_Zernike_3_1	0.0008371644484113094	-0.00022681753950393126	0.033579679554595974	-0.03357967955459598
Cytoplasm_AreaShape_Zernike_3_3	0.0028998247811177214	-0.0007158999421384661	0.06690781077546068	-0.0669078107754607
Cytoplasm_AreaShape_Zernike_4_0	0.0012784515711637967	-0.00014431344547926323	-0.034019822633483784	0.034019822633483784
Cytoplasm_AreaShape_Zernike_4_2	0.002852460312909977	-0.00022055543678301125	0.057680654561782174	-0.057680654561782174
Cytoplasm_AreaShape_Zernike_4_4	0.0077518865565130435	-0.0006093680675038743	0.0999687653103151	-0.0999687653103151
Cytoplasm_AreaShape_Zernike_5_1	5.167313710696675e-05	0.0003557973296394828	-0.009668457169999943	0.009668457169999943
Cytoplasm_AreaShape_Zernike_5_3	0.0012127738197934557	0.00010878950010704428	0.03308503374285837	-0.03308503374285837
Cytoplasm_AreaShape_Zernike_5_5	0.0025322821805862095	-0.0006168236002358036	0.06185641530698678	-0.061856415306986774
Cytoplasm_AreaShape_Zernike_6_0	0.0004158213698820523	0.0003385260322534114	-0.026899372065669176	0.02689937206566918
Cytoplasm_AreaShape_Zernike_6_2	0.000509007968820363	0.0011525042884877946	-0.018259528317551572	0.018259528317551572
Cytoplasm_AreaShape_Zernike_6_4	0.0015679924111371424	9.37514067131235e-05	0.03812019045622426	-0.03812019045622426
Cytoplasm_AreaShape_Zernike_6_6	0.007925402513305868	-0.0007874874277574749	0.10437647132339736	-0.10437647132339736
Cytoplasm_AreaShape_Zernike_7_1	0.00043907561270251083	0.0010017187531958303	-0.02908446913798044	0.029084469137980445
Cytoplasm_AreaShape_Zernike_7_3	0.00027682257022554335	0.0008492250689781541	-0.013434974796027756	0.013434974796027755
Cytoplasm_AreaShape_Zernike_7_5	0.0006607782869945122	-0.0006412715482946951	0.03544879515124103	-0.03544879515124103
Cytoplasm_AreaShape_Zernike_7_7	0.003103891222896782	0.000150848718490511	0.05371833825897422	-0.05371833825897423
Cytoplasm_AreaShape_Zernike_8_0	0.00011807554505194329	0.00035007175887365925	-0.015822634724242796	0.015822634724242796
Cytoplasm_AreaShape_Zernike_8_2	0.000766568202478779	0.0011501176164894111	-0.04043566095877489	0.04043566095877489
Cytoplasm_AreaShape_Zernike_8_4	0.00046395481288175056	0.0009301847577624666	-0.031194520432982605	0.0311945204329826
Cytoplasm_AreaShape_Zernike_8_6	0.0007307340073176016	-0.0002372225330560236	0.03176764251417227	-0.03176764251417227
Cytoplasm_AreaShape_Zernike_8_8	0.0034602906784844123	-0.0007517192604835492	0.07229202077851726	-0.07229202077851726
Cytoplasm_AreaShape_Zernike_9_1	5.325964265379124e-05	1.4091274614789189e-05	0.007114709566922586	-0.0071147095669225864
Cytoplasm_AreaShape_Zernike_9_3	0.0013463766705702485	0.0014262552436299974	-0.05344181092514999	0.053441810925149984
Cytoplasm_AreaShape_Zernike_9_5	0.0005174276361521457	-0.0006525084809745056	0.03246833116609797	-0.03246833116609797
Cytoplasm_AreaShape_Zernike_9_7	0.0004787268000334688	-0.0006287029330039935	0.03115102819186829	-0.03115102819186829
Cytoplasm_AreaShape_Zernike_9_9	0.002913642766014468	-0.0005194771802188359	0.06496091047701535	-0.06496091047701537
Cytoplasm_Correlation_Correlation_CY5_DAPI	0.039112625569704074	-0.003780040523959292	0.26814780294511614	-0.26814780294511614
Cytoplasm_Correlation_Correlation_CY5_GFP	0.0015388086010837965	-0.0010389991817892426	0.05540916537883256	-0.055409165378832566
Cytoplasm_Correlation_Correlation_CY5_RFP	0.003716982286075199	-0.001405316543192508	0.08300526249910875	-0.08300526249910876
Cytoplasm_Correlation_Correlation_DAPI_GFP	0.03890645323097808	-0.003189822101360047	0.2602561946846578	-0.2602561946846578
Cytoplasm_Correlation_Correlation_DAPI_RFP	0.021391956747446317	-0.002343123385135611	0.1901035396079494	-0.1901035396079494
Cytoplasm_Correlation_Correlation_GFP_RFP	0.010564119900568048	-0.0021713459735287245	0.13822293496381075	-0.13822293496381077
Cytoplasm_Correlation_Costes_CY5_DAPI	0.002844025146051754	0.001859202365611467	-0.004838293427696743	0.004838293427696743
Cytoplasm_Correlation_Costes_CY5_GFP	0.0036622781687226658	0.0008895168742394882	-0.020430651997043282	0.020430651997043282
Cytoplasm_Correlation_Costes_CY5_RFP	0.0007180799322360487	-7.380909922115845e-05	0.028359120909828457	-0.02835912090982846
Cytoplasm_Correlation_Costes_DAPI_CY5	0.002083816124228921	0.0019099324143954954	-0.05029252383602975	0.05029252383602975
Cytoplasm_Correlation_Costes_DAPI_GFP	0.0290892628708036	-0.006046080818633324	0.15770949087981434	-0.15770949087981434
Cytoplasm_Correlation_Costes_GFP_CY5	0.013036992036296158	0.0046901503266200155	-0.10772766297149083	0.10772766297149083
Cytoplasm_Correlation_Costes_GFP_DAPI	0.006331189766678458	0.0007215021888565436	0.07109288370093103	-0.07109288370093103
Cytoplasm_Correlation_Costes_RFP_GFP	0.0032512485386493317	0.0024001234251236994	-0.0007774208915266082	0.0007774208915266082
Cytoplasm_Correlation_K_CY5_DAPI	0.07484329519541155	0.006058790301161087	-0.36529257757670086	0.36529257757670086
Cytoplasm_Correlation_K_CY5_GFP	0.015995311737375784	-0.0068649756854666805	0.1498624245162477	-0.14986242451624773
Cytoplasm_Correlation_K_CY5_RFP	0.009321731010456191	-0.0011298352355674519	-0.07550601704691823	0.07550601704691823
