feature	r2_score	cell_count_coef	Null_coef	WT_coef
Cytoplasm_AreaShape_Area	0.17731250508476637	-0.015517203234271242	-0.23378258983859646	0.23378258983859646
Cytoplasm_AreaShape_BoundingBoxArea	0.15487330225112317	-0.014896605107559713	-0.21225655837252932	0.2122565583725293
Cytoplasm_AreaShape_BoundingBoxMaximum_X	0.0007708634682550564	0.0008951416522268898	-0.034657334120680706	0.034657334120680706
Cytoplasm_AreaShape_BoundingBoxMaximum_Y	0.0028361562839360754	0.0005922949497653765	-0.05935985767894211	0.05935985767894211
Cytoplasm_AreaShape_BoundingBoxMinimum_X	0.006048483932609372	0.004463702926390761	0.014090578838866663	-0.014090578838866665
Cytoplasm_AreaShape_BoundingBoxMinimum_Y	0.0061906150932710124	0.004850582900915674	0.006824882854122034	-0.0068248828541220335
Cytoplasm_AreaShape_Center_X	0.0012076565763337044	0.0026058239099194377	-0.0098900904674234	0.0098900904674234
Cytoplasm_AreaShape_Center_Y	0.000958569808072296	0.0025750086387218343	-0.024867587312000457	0.024867587312000457
Cytoplasm_AreaShape_Compactness	0.08719654811552535	0.0072751143906827345	-0.356911124424484	0.356911124424484
Cytoplasm_AreaShape_ConvexArea	0.16741927270260493	-0.014764681570636198	-0.2320626878465618	0.2320626878465618
Cytoplasm_AreaShape_Eccentricity	0.0021468726129246773	-0.00381399102274571	0.043575339300725276	-0.04357533930072528
Cytoplasm_AreaShape_EquivalentDiameter	0.1690598282572141	-0.015237170750593757	-0.22693516041704231	0.22693516041704231
Cytoplasm_AreaShape_EulerNumber	0.0010569072840904692	-0.0016437912676502827	0.042110931487583415	-0.042110931487583415
Cytoplasm_AreaShape_Extent	0.00020250148340483776	-0.0007707400803392433	0.018419970086195656	-0.018419970086195656
Cytoplasm_AreaShape_FormFactor	0.062459126692823164	-0.00783995429973381	0.31096288919903053	-0.31096288919903053
Cytoplasm_AreaShape_MajorAxisLength	0.11406423002406685	-0.01427646818384898	-0.15771510136048292	0.15771510136048292
Cytoplasm_AreaShape_MaxFeretDiameter	0.12788805918882173	-0.014186375856744428	-0.18242356084108374	0.18242356084108374
Cytoplasm_AreaShape_MaximumRadius	0.11242574032161723	-0.015059588039805632	-0.14135509918596026	0.14135509918596026
Cytoplasm_AreaShape_MeanRadius	0.0998562876593414	-0.016139973586961093	-0.09757284708054217	0.09757284708054217
Cytoplasm_AreaShape_MedianRadius	0.09604996810727806	-0.016773997650982517	-0.07714230851523586	0.07714230851523586
Cytoplasm_AreaShape_MinFeretDiameter	0.13282631174125548	-0.011885091816289344	-0.22594811119453012	0.22594811119453012
Cytoplasm_AreaShape_MinorAxisLength	0.12432656413611998	-0.01041725932134034	-0.23436699899017693	0.2343669989901769
Cytoplasm_AreaShape_Orientation	0.0032331950961398404	-0.003891907481792108	0.07042116265925827	-0.07042116265925827
Cytoplasm_AreaShape_Perimeter	0.18417141777995782	-0.006188737876188549	-0.3697770167459369	0.3697770167459369
Cytoplasm_AreaShape_Solidity	0.0013910334216669096	-0.003097463017108773	0.03195710442530034	-0.03195710442530034
Cytoplasm_AreaShape_Zernike_0_0	0.0002472189529187929	0.0012880026640607282	-0.015203556732575996	0.015203556732575998
Cytoplasm_AreaShape_Zernike_1_1	0.0008729354456993299	0.0006985093004129394	0.022042419624899598	-0.022042419624899598
Cytoplasm_AreaShape_Zernike_2_0	0.009781345501940764	-0.00230290885181747	-0.07425249754097532	0.07425249754097532
Cytoplasm_AreaShape_Zernike_2_2	0.0014213527563022854	-0.0006145830780238371	0.04350931527794558	-0.04350931527794559
Cytoplasm_AreaShape_Zernike_3_1	0.002228404261734207	-0.0017151673096228	0.0597229164752657	-0.059722916475265696
Cytoplasm_AreaShape_Zernike_3_3	0.006189928475948792	0.0006456265713483868	0.07333457275084733	-0.07333457275084733
Cytoplasm_AreaShape_Zernike_4_0	0.005413215781591485	0.0037959845396423517	0.021984585226650002	-0.021984585226650002
Cytoplasm_AreaShape_Zernike_4_2	0.0016127058344734824	-0.002856999195643467	0.006454208900522897	-0.006454208900522897
Cytoplasm_AreaShape_Zernike_4_4	0.013471471811804636	-0.0017835131062395844	0.1331575341081041	-0.13315753410810413
Cytoplasm_AreaShape_Zernike_5_1	0.002843561935188421	0.00442331612616566	-0.04666294900350364	0.04666294900350364
Cytoplasm_AreaShape_Zernike_5_3	0.004169965573887935	-0.0012518449044713346	0.07591323371978212	-0.07591323371978212
Cytoplasm_AreaShape_Zernike_5_5	0.00473039915448914	0.001001922722908833	0.05914294973251241	-0.05914294973251241
Cytoplasm_AreaShape_Zernike_6_0	0.0013426863850348747	0.0010435918866119674	0.024909637531086812	-0.024909637531086812
Cytoplasm_AreaShape_Zernike_6_2	0.003619785851969315	-0.0009223684399317262	0.0690081771160188	-0.0690081771160188
Cytoplasm_AreaShape_Zernike_6_4	0.009388699667493339	-0.0025913765552101732	0.11827674298786783	-0.11827674298786785
Cytoplasm_AreaShape_Zernike_6_6	0.006084115903490783	-0.0016699404796340813	0.09273242424044542	-0.09273242424044542
Cytoplasm_AreaShape_Zernike_7_1	0.004845288775736423	0.005775258049844514	-0.05085624739441555	0.05085624739441555
Cytoplasm_AreaShape_Zernike_7_3	0.002105334301458983	0.0019502714173012183	0.021246145778679917	-0.02124614577867992
Cytoplasm_AreaShape_Zernike_7_5	0.0018430630772288126	-0.0025367418116243492	0.05520724773033979	-0.05520724773033979
Cytoplasm_AreaShape_Zernike_7_7	0.002369653548399242	-0.0013220382455608592	0.05953121681745116	-0.05953121681745116
Cytoplasm_AreaShape_Zernike_8_0	0.00022441565872677316	0.00016891653497122627	0.013453008604540798	-0.013453008604540797
Cytoplasm_AreaShape_Zernike_8_2	0.0022798266137687984	0.00397034542731402	-0.03933344083958053	0.03933344083958053
Cytoplasm_AreaShape_Zernike_8_4	0.00206415676986349	0.00024507248450073856	0.04371049364025268	-0.04371049364025268
Cytoplasm_AreaShape_Zernike_8_6	0.0008112501814018236	-0.0023561165064763666	0.019755560149232406	-0.019755560149232406
Cytoplasm_AreaShape_Zernike_8_8	0.0023692173560827534	-0.0021801653703477455	0.06274053161019406	-0.06274053161019406
Cytoplasm_AreaShape_Zernike_9_1	0.0007779450785642128	-0.0011715821063706794	-0.013150081665435506	0.013150081665435505
Cytoplasm_AreaShape_Zernike_9_3	0.0033981799476104912	0.004311647928020394	-0.014551935122588521	0.014551935122588521
Cytoplasm_AreaShape_Zernike_9_5	0.0041519128987363985	-0.0021109533194098905	0.08058217732141748	-0.0805821773214175
Cytoplasm_AreaShape_Zernike_9_7	0.001754709472994942	-0.0008959932078454405	0.049795414146513436	-0.049795414146513436
Cytoplasm_AreaShape_Zernike_9_9	0.0012836059119115673	0.0003613897094415363	0.032653056333077066	-0.032653056333077066
Cytoplasm_Correlation_Correlation_DAPI_GFP	0.011958747934096459	-0.005490206915157053	0.14163701292284422	-0.14163701292284422
Cytoplasm_Correlation_Correlation_DAPI_RFP	0.012336222608932634	-0.0038474747379204184	-0.06546304796557201	0.06546304796557202
Cytoplasm_Correlation_Correlation_GFP_RFP	1.246706358670746e-05	-6.228353504484574e-05	0.004108467353582324	-0.004108467353582324
Cytoplasm_Correlation_Costes_DAPI_GFP	0.0959109508042767	-0.00638820463624033	0.366619806351988	-0.366619806351988
Cytoplasm_Correlation_Costes_DAPI_RFP	0.11308557753454473	-0.011151348586884989	0.421140398940097	-0.4211403989400971
Cytoplasm_Correlation_Costes_GFP_DAPI	0.09912635828500149	-0.0002890538508215047	0.3227564989394345	-0.3227564989394345
Cytoplasm_Correlation_Costes_GFP_RFP	0.16806915831561853	-0.005168449801585329	0.46176246410980193	-0.46176246410980193
Cytoplasm_Correlation_Costes_RFP_DAPI	0.1357701595350007	0.00028703403220608765	0.37169750494911247	-0.37169750494911247
Cytoplasm_Correlation_Costes_RFP_GFP	0.06815772216342253	-0.007658496086982337	0.3222524306690868	-0.3222524306690869
Cytoplasm_Correlation_K_DAPI_GFP	0.023768438362793742	0.0012172502093327987	0.14422262791682638	-0.1442226279168264
Cytoplasm_Correlation_K_DAPI_RFP	0.03717450894905572	0.00323490801616422	0.16068112099997822	-0.16068112099997822
Cytoplasm_Correlation_K_GFP_DAPI	0.04185084983189513	0.00028541312773649487	-0.21064254742106497	0.21064254742106497
Cytoplasm_Correlation_K_GFP_RFP	0.01776803586166098	0.006731777842956589	0.04261769789715746	-0.04261769789715746
Cytoplasm_Correlation_K_RFP_DAPI	0.050587644767570716	-0.003290086912463911	-0.19324777174119562	0.19324777174119562
Cytoplasm_Correlation_K_RFP_GFP	0.04342855425262937	-0.0075758807339346	-0.11732014653427955	0.11732014653427957
Cytoplasm_Correlation_Manders_DAPI_GFP	0.01109030853928994	0.0009737798839191613	0.09696095435709748	-0.09696095435709748
Cytoplasm_Correlation_Manders_DAPI_RFP	0.0030715152404485746	-0.000901696294193227	-0.0465286184500216	0.0465286184500216
Cytoplasm_Correlation_Manders_GFP_DAPI	0.05593098845236533	0.0020387963641322403	0.21937184433679924	-0.21937184433679927
Cytoplasm_Correlation_Manders_GFP_RFP	0.000567032836705339	0.0012223823017997537	0.00723470193184758	-0.0072347019318475805
Cytoplasm_Correlation_Manders_RFP_DAPI	0.030342681302663044	0.005515330271808477	0.11043359780251324	-0.11043359780251323
Cytoplasm_Correlation_Manders_RFP_GFP	0.04559209514884721	0.014420420182003582	-0.012630336930955232	0.012630336930955232
Cytoplasm_Correlation_Overlap_DAPI_GFP	0.00015494145615813082	0.0008804941151886719	-0.015158439570076253	0.015158439570076255
Cytoplasm_Correlation_Overlap_DAPI_RFP	0.008798883766977461	-0.006888424947649171	0.02177881353892534	-0.02177881353892534
Cytoplasm_Correlation_Overlap_GFP_RFP	0.030636239632249262	-0.005741633161171053	-0.10801188474143558	0.10801188474143558
Cytoplasm_Correlation_RWC_DAPI_GFP	0.0037005076351819266	0.005059266285069763	-0.048448171781092814	0.048448171781092814
Cytoplasm_Correlation_RWC_DAPI_RFP	0.003917180881694127	0.0013750564800574263	-0.07463119793652069	0.07463119793652069
Cytoplasm_Correlation_RWC_GFP_DAPI	0.0431353232992292	0.0046520457682348556	0.15834947024507096	-0.15834947024507096
Cytoplasm_Correlation_RWC_GFP_RFP	0.0026040395513831083	0.0040951460429477895	-0.02593249644371204	0.02593249644371204
Cytoplasm_Correlation_RWC_RFP_DAPI	0.03348700938959781	0.00769202114675856	0.0861859283297919	-0.08618592832979191
Cytoplasm_Correlation_RWC_RFP_GFP	0.051008697934918135	0.015892985930494687	-0.03115355095485261	0.03115355095485261
Cytoplasm_Granularity_10_DAPI	0.022345527482351857	-0.005094992554973013	-0.08937017483548121	0.08937017483548121
Cytoplasm_Granularity_10_GFP	0.0016360267774568893	0.0008458572921334958	-0.047957508891703346	0.04795750889170335
Cytoplasm_Granularity_10_RFP	0.007871779809187518	0.005920840431103678	-0.003372409301928993	0.0033724093019289925
Cytoplasm_Granularity_11_DAPI	0.002325986892177445	0.0016647102715040645	-0.060674405199550474	0.06067440519955048
Cytoplasm_Granularity_11_GFP	0.006731449802551914	0.004927652081009924	-0.10527681711226503	0.10527681711226504
Cytoplasm_Granularity_11_RFP	0.012832414642342749	0.0016013939632342768	0.09798708572386897	-0.09798708572386897
Cytoplasm_Granularity_12_DAPI	0.0005575333131044857	0.00039179385555800355	-0.02729949543928098	0.02729949543928098
Cytoplasm_Granularity_12_GFP	0.0019017690059549563	0.00333973406189887	-0.04954443756774109	0.04954443756774109
Cytoplasm_Granularity_12_RFP	0.0033923032789670016	-0.0001683519132673836	0.060784785646811404	-0.06078478564681141
Cytoplasm_Granularity_13_DAPI	0.0011076278271363593	0.0004800822456167788	-0.03794882400373408	0.03794882400373408
Cytoplasm_Granularity_13_GFP	0.0038220391389615083	-0.0018856480680192577	0.07666746442138243	-0.07666746442138245
Cytoplasm_Granularity_13_RFP	0.0001979383686284697	0.0011586601258102153	-0.013187856426280387	0.013187856426280387
Cytoplasm_Granularity_14_DAPI	0.0016872867173610695	-0.0033666423930795737	0.025422682036445286	-0.025422682036445286
Cytoplasm_Granularity_14_GFP	0.003132191608614998	0.000620518184652994	0.0503786493163943	-0.0503786493163943
Cytoplasm_Granularity_14_RFP	0.009083517965053467	0.00414746069336572	0.042487268510702524	-0.042487268510702524
Cytoplasm_Granularity_15_DAPI	0.0017077561369083227	-0.003214169646970864	0.016168321020544007	-0.016168321020544007
Cytoplasm_Granularity_15_GFP	0.0014480921699141502	0.0006807823677707167	0.03119429395315307	-0.031194293953153065
Cytoplasm_Granularity_15_RFP	0.008173259394735899	-0.007179969204234641	0.09663197017853664	-0.09663197017853664
Cytoplasm_Granularity_16_DAPI	0.006262210534441759	0.006576710259936406	-0.06042737455850147	0.06042737455850147
Cytoplasm_Granularity_16_GFP	0.009285070458732947	-0.007781572505385526	0.05173684810298895	-0.05173684810298895
Cytoplasm_Granularity_16_RFP	0.0029468502019933673	0.003774119997367974	-0.006173418076212573	0.0061734180762125735
Cytoplasm_Granularity_1_DAPI	0.04434731870818831	-0.006269881641946072	-0.13928335442655312	0.13928335442655312
Cytoplasm_Granularity_1_GFP	0.051288286103116754	0.0031287200091849603	-0.25718895686299004	0.25718895686299004
Cytoplasm_Granularity_1_RFP	0.006697756944944566	0.004135331528640041	-0.10600777245326731	0.10600777245326731
Cytoplasm_Granularity_2_DAPI	0.024665022037873796	-0.006740547399570095	-0.07161485283998273	0.07161485283998273
Cytoplasm_Granularity_2_GFP	0.0013633194892002098	0.0025867989273092393	-0.04520875548203848	0.04520875548203849
Cytoplasm_Granularity_2_RFP	0.02673387256162818	0.005241105523467877	0.1027140617897124	-0.1027140617897124
